공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,2,2,0,0,12,1,0,0,13,1,10,0,21015,1225,562,1788,43,425,4515,0,4,45
0,2,0,0,2,6,1,0,0,7,1,11,0,340,237,237,474,43,343,4527,0,4,45
0,2,0,1,3,4,5,0,0,9,1,20,16,2602,4838,1464,6302,43,315,4535,0,4,45
0,2,2,0,0,7,1,0,0,8,1,20,0,0,200,97,297,43,366,4552,0,4,45
0,2,0,0,2,5,5,0,0,10,1,11,0,577,139,438,577,43,315,4523,0,4,45
0,2,0,1,0,8,0,0,0,8,1,11,0,1007,546,42,588,43,373,4528,0,4,45
0,2,0,1,3,2,5,0,0,7,1,20,0,662,544,316,861,43,420,4548,0,4,45
0,2,9,1,0,21,3,2,0,26,1,11,0,20163,718,4280,4998,43,199,4563,0,4,45
0,2,3,1,0,5,5,0,0,10,1,20,0,826,447,278,726,43,369,4555,0,4,45
0,2,0,0,2,1,0,0,0,1,1,11,0,0,56,10,66,43,384,4560,0,4,45
0,2,0,0,2,3,1,0,0,4,1,20,16,0,83,35,118,43,340,4543,0,4,45
0,2,9,1,0,572,4,0,0,576,0,11,0,312909,76710,60400,137111,43,204,4519,0,4,45
0,2,3,1,3,1,0,0,0,1,1,20,8,495,394,238,632,43,338,4531,0,4,45
0,2,9,1,0,2,20,0,0,22,1,11,0,4296,1507,0,1507,43,414,4562,0,4,45
0,2,0,1,0,1,0,0,0,1,1,11,0,559,333,47,381,43,229,4525,0,4,45
0,2,9,1,0,5,2,0,0,7,1,10,0,1088,608,133,741,43,243,4537,0,4,45
0,2,0,0,2,1,0,0,0,1,1,11,0,0,132,34,166,43,253,4557,0,4,45
0,2,0,0,2,2,1,0,0,3,1,20,8,0,97,3,101,43,325,4529,0,4,45
0,2,9,1,0,2,0,0,0,2,1,20,0,496,315,54,369,43,290,4545,0,4,45
0,2,0,1,2,12,2,1,0,15,1,11,0,949,422,807,1230,43,363,4516,0,4,45
0,2,0,1,2,36,6,0,0,42,1,20,16,0,150,0,150,43,381,4534,0,4,45
0,2,2,0,0,5,1,0,0,6,1,20,0,0,241,0,241,43,339,4546,0,4,45
0,2,0,1,2,14,3,0,0,17,1,20,16,1157,421,83,505,43,123,4541,0,4,45
0,2,0,0,0,0,1,0,0,1,1,20,16,0,96,36,132,43,370,4547,0,4,45
0,2,0,0,0,3,3,0,0,6,1,10,0,826,531,83,614,43,252,4550,0,4,45
0,2,9,1,2,5,0,0,0,5,1,11,0,0,165,40,205,43,341,4565,0,4,45
0,2,9,1,0,1,1,0,0,2,1,20,0,826,236,4,241,43,356,4532,0,4,45
0,2,0,0,0,2,0,0,0,2,1,11,0,0,166,69,235,43,54,4520,0,4,45
0,2,0,0,2,8,3,0,0,11,1,11,0,0,264,68,332,43,244,4564,0,4,45
0,2,9,1,2,5,0,0,0,5,1,20,8,826,182,49,231,43,358,4533,0,4,45
0,2,2,0,2,1,1,0,0,2,1,20,0,0,330,0,330,43,237,4552,0,4,45
0,2,0,1,3,14,3,0,0,17,1,20,0,1296,726,204,931,43,363,4539,0,4,45
0,2,9,1,3,3,3,0,0,6,1,20,0,1090,716,108,824,43,380,4540,0,4,45
0,2,0,0,2,2,1,0,0,3,1,20,0,0,180,50,230,43,225,4549,0,4,45
0,2,9,1,2,1,0,0,0,1,1,20,0,0,132,34,166,43,227,4521,0,4,45
0,2,9,1,0,9,35,0,0,44,1,10,0,793,1499,603,2102,43,414,4536,0,4,45
0,2,2,0,3,9,1,0,0,10,1,20,0,2237,1885,13,1898,43,301,4538,0,4,45
0,2,0,0,2,4,1,0,0,5,1,11,0,0,13,144,157,43,144,4556,0,4,45
0,2,0,0,0,1,0,0,0,1,1,11,0,0,132,34,166,43,336,4561,0,4,45
0,2,0,0,2,2,2,0,0,4,1,20,0,1448,220,0,220,43,87,4554,0,4,45
0,2,2,0,2,1,1,0,0,2,1,11,0,0,189,0,189,43,139,4518,0,4,45
0,2,0,0,2,1,2,0,0,3,1,11,0,0,83,16,99,43,111,4526,0,4,45
