공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,4,9,1,2,5,0,0,0,5,1,18,8,26,26,0,26,29,343,8447,0,13,35
0,4,0,0,2,2,1,0,0,3,1,37,8,0,66,39,105,29,333,8425,0,13,30
0,4,0,0,0,2,0,0,0,2,1,37,8,77,69,8,77,29,162,8413,0,13,30
0,4,9,0,2,2,1,0,0,3,1,37,0,73,73,0,73,29,391,8415,0,13,30
0,4,2,0,0,1,0,0,0,1,1,37,8,43,43,0,43,29,391,8410,0,13,30
0,4,9,1,0,4,0,0,0,4,1,37,8,259,361,30,391,29,391,8411,0,13,30
0,4,9,0,2,2,0,0,0,2,1,37,8,120,76,15,91,29,391,8418,0,13,30
0,4,0,0,2,3,1,0,0,4,1,37,8,80,62,0,62,29,391,8424,0,13,30
0,4,9,1,2,11,1,0,0,12,1,18,0,198,165,0,165,29,334,8414,0,13,30
0,4,9,1,2,7,1,0,0,8,1,18,0,149,74,23,97,29,391,8417,0,13,30
0,4,9,1,0,2,0,0,0,2,1,37,8,74,62,0,62,29,391,8424,0,13,30
0,4,6,0,2,7,0,0,0,7,1,37,8,135,107,52,159,29,391,8416,0,13,30
0,4,9,1,2,13,2,0,0,15,1,18,0,231,231,0,231,29,391,8421,0,13,30
0,4,3,1,0,5,2,0,0,7,1,37,8,595,261,107,368,29,391,8422,0,13,30
0,4,9,1,0,3,0,0,0,3,1,37,8,33,33,0,33,29,391,8423,0,13,30
0,4,9,0,2,1,1,0,0,2,1,37,8,43,23,20,43,29,391,8409,0,13,30
0,4,2,0,2,3,1,0,0,4,1,37,8,40,40,10,50,29,330,8481,0,13,35
0,4,9,1,0,4,1,0,0,5,1,37,8,223,146,236,383,29,391,8486,0,13,35
0,4,6,0,0,4,1,0,0,5,1,18,8,83,83,83,166,29,283,8484,0,13,35
0,4,9,0,0,4,1,0,0,5,1,18,0,99,72,27,99,29,391,8469,0,13,35
0,4,9,0,2,25,3,0,0,28,1,37,0,355,265,90,355,29,391,8469,0,13,35
0,4,6,0,2,2,1,0,0,3,1,18,8,145,58,17,75,29,309,8436,0,13,35
0,4,0,1,2,1,0,0,0,1,1,37,8,67,39,56,95,29,391,8476,0,13,35
0,4,2,0,2,1,0,0,0,1,1,43,8,98,78,20,98,29,342,8470,0,13,35
0,4,9,1,0,15,1,0,0,16,1,18,0,242,200,17,217,29,328,8431,0,13,35
0,4,9,0,0,3,0,0,0,3,1,37,0,34,28,6,34,29,309,8474,0,13,35
0,4,9,0,2,11,1,0,0,12,1,18,0,148,148,0,148,29,391,8465,0,13,35
